1;[1041, 465, 1093, 520];stop sign;3
2;[878, 235, 963, 274];car;3
3;[822, 258, 912, 304];car;3
4;[955, 205, 1036, 230];car;3
5;[807, 670, 974, 720];car;3
6;[1121, 277, 1171, 328];car;3
7;[499, 347, 670, 418];car;3
8;[990, 184, 1060, 212];car;3
9;[495, 346, 674, 418];truck;3
10;[1146, 221, 1187, 264];car;3
1;[1041, 465, 1093, 520];stop sign;4
2;[878, 235, 963, 274];car;4
3;[822, 258, 912, 304];car;4
4;[955, 205, 1036, 230];car;4
5;[807, 670, 974, 720];car;4
6;[1121, 277, 1171, 328];car;4
7;[506, 348, 677, 418];car;4
8;[990, 184, 1060, 212];car;4
9;[499, 347, 676, 418];truck;4
10;[1146, 221, 1187, 264];car;4
1;[1041, 465, 1093, 520];stop sign;5
2;[878, 235, 963, 274];car;5
3;[822, 258, 912, 304];car;5
4;[955, 205, 1036, 230];car;5
5;[807, 670, 974, 720];car;5
6;[1121, 277, 1171, 328];car;5
7;[510, 348, 683, 419];car;5
8;[990, 184, 1060, 212];car;5
10;[1146, 221, 1187, 264];car;5
1;[1041, 465, 1093, 520];stop sign;6
2;[878, 235, 963, 274];car;6
3;[822, 258, 912, 304];car;6
4;[955, 205, 1036, 230];car;6
5;[807, 670, 974, 720];car;6
6;[1121, 277, 1171, 328];car;6
7;[519, 348, 691, 420];car;6
8;[990, 184, 1060, 212];car;6
10;[1146, 221, 1188, 264];car;6
1;[1041, 465, 1093, 520];stop sign;7
2;[878, 235, 963, 274];car;7
3;[822, 258, 912, 304];car;7
4;[955, 205, 1036, 230];car;7
5;[807, 670, 974, 720];car;7
6;[1121, 277, 1171, 328];car;7
7;[523, 348, 697, 420];car;7
8;[989, 184, 1059, 212];car;7
9;[522, 347, 703, 419];truck;7
10;[1146, 221, 1187, 264];car;7
1;[1041, 465, 1093, 520];stop sign;8
2;[878, 235, 963, 274];car;8
3;[822, 258, 912, 304];car;8
4;[954, 205, 1035, 230];car;8
5;[807, 670, 974, 720];car;8
6;[1121, 277, 1171, 328];car;8
7;[529, 346, 708, 420];car;8
8;[989, 184, 1059, 212];car;8
9;[529, 347, 712, 420];truck;8
10;[1146, 221, 1187, 264];car;8
1;[1041, 465, 1093, 520];stop sign;9
2;[878, 235, 963, 274];car;9
3;[822, 258, 912, 304];car;9
4;[954, 205, 1035, 230];car;9
5;[807, 670, 974, 720];car;9
6;[1121, 277, 1171, 328];car;9
7;[534, 349, 714, 423];car;9
8;[989, 184, 1059, 212];car;9
9;[535, 347, 718, 421];truck;9
10;[1146, 221, 1187, 264];car;9
1;[1041, 465, 1092, 519];stop sign;10
2;[878, 235, 963, 274];car;10
3;[822, 258, 912, 304];car;10
4;[954, 205, 1035, 230];car;10
5;[807, 670, 974, 720];car;10
6;[1121, 277, 1171, 328];car;10
7;[543, 348, 723, 422];car;10
8;[989, 184, 1059, 212];car;10
9;[541, 348, 725, 422];truck;10
10;[1146, 221, 1187, 264];car;10
1;[1041, 465, 1092, 519];stop sign;11
2;[878, 235, 963, 274];car;11
3;[822, 258, 912, 304];car;11
4;[954, 205, 1036, 230];car;11
5;[807, 670, 974, 720];car;11
6;[1121, 277, 1171, 328];car;11
7;[549, 347, 733, 422];car;11
8;[989, 184, 1059, 212];car;11
10;[1147, 221, 1187, 264];car;11
1;[1041, 465, 1092, 519];stop sign;12
2;[877, 235, 962, 274];car;12
3;[821, 258, 912, 304];car;12
4;[955, 205, 1036, 230];car;12
5;[807, 670, 974, 720];car;12
6;[1121, 277, 1170, 327];car;12
7;[552, 346, 741, 424];car;12
8;[989, 184, 1059, 212];car;12
10;[1147, 222, 1187, 264];car;12
1;[1041, 465, 1092, 519];stop sign;13
2;[877, 235, 962, 274];car;13
3;[821, 258, 912, 304];car;13
4;[955, 205, 1036, 230];car;13
5;[807, 670, 974, 720];car;13
6;[1120, 277, 1170, 327];car;13
7;[558, 346, 748, 425];car;13
8;[988, 184, 1060, 212];car;13
1;[1040, 465, 1093, 519];stop sign;14
2;[877, 235, 963, 274];car;14
3;[821, 258, 911, 304];car;14
4;[954, 205, 1036, 230];car;14
5;[807, 670, 974, 720];car;14
6;[1120, 277, 1170, 327];car;14
7;[566, 349, 754, 427];car;14
8;[988, 184, 1060, 212];car;14
1;[1040, 465, 1093, 519];stop sign;15
2;[877, 235, 963, 274];car;15
3;[821, 258, 911, 304];car;15
4;[954, 205, 1036, 230];car;15
5;[807, 670, 974, 720];car;15
6;[1120, 277, 1170, 327];car;15
7;[575, 351, 762, 428];car;15
8;[988, 184, 1060, 213];car;15
9;[577, 351, 761, 425];truck;15
1;[1040, 465, 1093, 519];stop sign;16
2;[877, 235, 963, 274];car;16
3;[821, 258, 911, 304];car;16
4;[954, 205, 1036, 230];car;16
5;[807, 670, 974, 720];car;16
6;[1120, 277, 1170, 327];car;16
7;[584, 352, 770, 429];car;16
8;[988, 184, 1060, 213];car;16
9;[583, 352, 768, 426];truck;16
1;[1040, 465, 1093, 520];stop sign;17
2;[877, 235, 963, 274];car;17
3;[821, 258, 912, 304];car;17
4;[955, 205, 1036, 230];car;17
5;[807, 670, 974, 720];car;17
6;[1120, 276, 1170, 328];car;17
7;[593, 355, 775, 429];car;17
8;[988, 184, 1060, 213];car;17
9;[592, 355, 775, 428];truck;17
1;[1040, 465, 1093, 520];stop sign;18
2;[877, 235, 963, 274];car;18
3;[821, 258, 912, 304];car;18
4;[955, 205, 1036, 230];car;18
5;[807, 670, 974, 720];car;18
6;[1120, 276, 1170, 328];car;18
7;[601, 355, 784, 430];car;18
8;[988, 184, 1060, 213];car;18
9;[599, 356, 782, 429];truck;18
1;[1041, 465, 1092, 519];stop sign;19
2;[877, 235, 963, 274];car;19
3;[821, 258, 912, 304];car;19
4;[955, 205, 1035, 229];car;19
5;[807, 670, 974, 720];car;19
6;[1120, 276, 1170, 327];car;19
7;[608, 354, 793, 429];car;19
8;[988, 184, 1060, 213];car;19
1;[1041, 465, 1092, 519];stop sign;20
2;[877, 235, 963, 274];car;20
3;[821, 258, 912, 304];car;20
4;[956, 205, 1034, 229];car;20
5;[807, 670, 974, 720];car;20
6;[1120, 276, 1171, 327];car;20
7;[616, 356, 802, 431];car;20
8;[989, 184, 1059, 212];car;20
1;[1040, 465, 1093, 519];stop sign;21
2;[876, 235, 962, 274];car;21
3;[821, 258, 912, 304];car;21
4;[956, 205, 1034, 228];car;21
5;[807, 670, 974, 720];car;21
6;[1120, 276, 1171, 327];car;21
7;[621, 356, 811, 432];car;21
8;[989, 184, 1059, 212];car;21
1;[1040, 465, 1092, 519];stop sign;22
2;[876, 235, 962, 274];car;22
3;[820, 258, 911, 304];car;22
4;[956, 205, 1034, 228];car;22
5;[807, 670, 974, 720];car;22
6;[1120, 276, 1171, 327];car;22
7;[630, 357, 817, 433];car;22
8;[989, 184, 1059, 212];car;22
9;[630, 357, 819, 432];truck;22
1;[1040, 465, 1092, 519];stop sign;23
2;[876, 235, 962, 274];car;23
3;[820, 258, 911, 304];car;23
4;[955, 205, 1035, 228];car;23
5;[807, 670, 974, 720];car;23
6;[1120, 276, 1171, 327];car;23
7;[637, 358, 825, 433];car;23
8;[990, 184, 1059, 211];car;23
9;[636, 356, 830, 433];truck;23
1;[1040, 465, 1092, 520];stop sign;24
2;[876, 235, 962, 274];car;24
3;[820, 258, 911, 304];car;24
4;[955, 205, 1035, 228];car;24
5;[807, 670, 974, 720];car;24
6;[1120, 276, 1171, 328];car;24
8;[990, 184, 1059, 211];car;24
9;[645, 357, 839, 434];truck;24
1;[1041, 465, 1092, 519];stop sign;25
2;[877, 235, 963, 274];car;25
3;[820, 258, 911, 304];car;25
4;[955, 205, 1035, 228];car;25
5;[806, 670, 974, 720];car;25
6;[1121, 276, 1170, 327];car;25
8;[989, 183, 1060, 212];car;25
9;[654, 359, 847, 435];truck;25
1;[1041, 465, 1092, 519];stop sign;26
2;[877, 235, 963, 274];car;26
3;[821, 258, 911, 304];car;26
4;[955, 205, 1035, 228];car;26
5;[806, 670, 974, 720];car;26
6;[1120, 276, 1171, 327];car;26
8;[989, 184, 1061, 212];car;26
9;[662, 360, 857, 437];truck;26
1;[1041, 465, 1092, 519];stop sign;27
2;[877, 235, 963, 274];car;27
3;[821, 258, 912, 304];car;27
4;[955, 205, 1035, 228];car;27
5;[806, 670, 974, 720];car;27
6;[1121, 276, 1170, 327];car;27
8;[989, 184, 1061, 212];car;27
9;[671, 360, 866, 438];truck;27
1;[1041, 465, 1092, 518];stop sign;28
2;[877, 235, 963, 274];car;28
3;[821, 258, 912, 304];car;28
4;[955, 205, 1035, 228];car;28
5;[806, 670, 974, 720];car;28
6;[1120, 276, 1171, 327];car;28
8;[989, 184, 1060, 213];car;28
9;[680, 361, 873, 438];truck;28
1;[1041, 465, 1092, 518];stop sign;29
2;[877, 235, 963, 274];car;29
3;[821, 258, 912, 304];car;29
4;[955, 205, 1035, 228];car;29
5;[806, 670, 974, 720];car;29
6;[1121, 276, 1170, 327];car;29
8;[989, 184, 1060, 212];car;29
9;[688, 362, 881, 439];truck;29
1;[1041, 465, 1092, 518];stop sign;30
2;[877, 235, 963, 274];car;30
3;[821, 258, 912, 304];car;30
4;[955, 205, 1035, 228];car;30
5;[806, 670, 974, 720];car;30
6;[1121, 276, 1170, 327];car;30
8;[990, 184, 1059, 212];car;30
9;[700, 363, 891, 439];truck;30
1;[1041, 465, 1092, 518];stop sign;31
2;[876, 235, 963, 274];car;31
3;[821, 258, 912, 304];car;31
4;[954, 205, 1035, 228];car;31
5;[806, 670, 974, 720];car;31
6;[1120, 276, 1171, 327];car;31
8;[989, 184, 1060, 212];car;31
9;[708, 365, 900, 441];truck;31
1;[1041, 465, 1092, 518];stop sign;32
2;[877, 235, 963, 274];car;32
3;[821, 258, 912, 304];car;32
4;[954, 205, 1035, 228];car;32
5;[806, 670, 974, 720];car;32
6;[1120, 276, 1171, 327];car;32
8;[989, 183, 1060, 212];car;32
9;[717, 366, 911, 443];truck;32
1;[1041, 465, 1092, 518];stop sign;33
2;[877, 235, 963, 274];car;33
3;[821, 258, 912, 304];car;33
4;[954, 205, 1035, 228];car;33
5;[806, 670, 974, 720];car;33
6;[1120, 276, 1171, 327];car;33
8;[989, 183, 1060, 212];car;33
9;[725, 366, 921, 444];truck;33
1;[1041, 465, 1092, 518];stop sign;34
2;[877, 235, 963, 274];car;34
3;[821, 258, 912, 304];car;34
4;[954, 205, 1035, 228];car;34
5;[806, 670, 974, 720];car;34
6;[1120, 276, 1171, 328];car;34
8;[990, 184, 1060, 212];car;34
9;[731, 367, 933, 447];truck;34
1;[1041, 465, 1092, 518];stop sign;35
2;[877, 235, 963, 274];car;35
3;[821, 258, 912, 304];car;35
4;[954, 205, 1035, 228];car;35
5;[806, 670, 974, 720];car;35
6;[1120, 276, 1171, 328];car;35
8;[990, 184, 1060, 212];car;35
9;[741, 368, 942, 448];truck;35
1;[1041, 465, 1092, 518];stop sign;36
2;[877, 235, 963, 274];car;36
3;[821, 258, 912, 304];car;36
4;[954, 205, 1035, 228];car;36
5;[806, 670, 974, 720];car;36
6;[1120, 276, 1171, 328];car;36
8;[990, 184, 1060, 212];car;36
9;[750, 370, 949, 449];truck;36
1;[1040, 465, 1093, 519];stop sign;37
2;[876, 235, 963, 274];car;37
3;[820, 258, 911, 304];car;37
4;[955, 205, 1036, 228];car;37
5;[806, 670, 974, 720];car;37
6;[1120, 276, 1171, 328];car;37
8;[989, 184, 1060, 212];car;37
9;[762, 371, 960, 449];truck;37
1;[1040, 465, 1093, 519];stop sign;38
2;[876, 235, 963, 274];car;38
3;[820, 258, 911, 304];car;38
4;[955, 205, 1036, 228];car;38
5;[806, 670, 973, 720];car;38
8;[989, 184, 1060, 212];car;38
9;[770, 370, 971, 450];truck;38
1;[1040, 465, 1093, 519];stop sign;39
2;[876, 235, 963, 274];car;39
3;[820, 258, 911, 304];car;39
4;[955, 204, 1036, 228];car;39
5;[807, 670, 974, 720];car;39
8;[989, 184, 1060, 212];car;39
9;[777, 371, 977, 450];truck;39
1;[1040, 465, 1093, 520];stop sign;40
2;[877, 235, 963, 274];car;40
3;[820, 258, 911, 304];car;40
4;[954, 205, 1037, 228];car;40
5;[807, 670, 973, 720];car;40
8;[989, 184, 1060, 212];car;40
9;[788, 370, 991, 450];truck;40
1;[1040, 465, 1093, 520];stop sign;41
2;[876, 235, 963, 274];car;41
3;[820, 258, 911, 304];car;41
4;[954, 205, 1037, 228];car;41
5;[807, 670, 973, 720];car;41
8;[989, 184, 1060, 212];car;41
9;[798, 371, 1001, 451];truck;41
1;[1040, 465, 1093, 520];stop sign;42
2;[877, 235, 963, 274];car;42
3;[820, 258, 911, 304];car;42
4;[954, 205, 1036, 228];car;42
5;[807, 670, 973, 720];car;42
8;[990, 184, 1059, 212];car;42
9;[809, 372, 1013, 451];truck;42
1;[1040, 465, 1093, 520];stop sign;43
2;[877, 235, 963, 274];car;43
3;[820, 258, 911, 304];car;43
4;[954, 205, 1037, 228];car;43
5;[807, 670, 973, 720];car;43
8;[989, 184, 1060, 212];car;43
9;[819, 374, 1026, 455];truck;43
1;[1040, 464, 1093, 520];stop sign;44
2;[877, 235, 963, 274];car;44
3;[820, 258, 911, 304];car;44
4;[954, 205, 1037, 228];car;44
5;[807, 670, 973, 720];car;44
8;[990, 184, 1059, 212];car;44
9;[831, 376, 1033, 456];truck;44
